event,gender,clas_s,typ,wind,name,year,position,school,series,mark,points
Long Jump,Girls,1,Finals,2.3,Abigail Blake,21,11,The Queen's School,"['5.05m(2.4)', '5.15m(2.3)', '5.07m(1.8)']",5.15m,0
Long Jump,Girls,2,Finals,4.3,Serena Cole,21,1,Edwin Allen High,"['5.72m(3.2)', '5.69m(4.4)', '5.52m(6.8)', '5.90m(5.9)', 'FOUL', '6.10m(4.3)']",6.10m,9
Long Jump,Girls,2,Finals,4.2,Aaliyah Foster,21,2,Mount Alvernia High,"['5.90m(4.2)', '5.57m(4.9)', 'PASS', 'FOUL', 'FOUL', '5.76m(4.8)']",5.90m,7
Long Jump,Girls,2,Finals,5.3,Kay-Lagay Clarke,21,3,St. Jago High,"['FOUL', '5.78m(5.3)', 'FOUL', '5.68m(2.1)', '5.64m(3.7)', 'FOUL']",5.78m,6
Long Jump,Girls,2,Finals,3.8,Shania Myers,21,4,Hydel High,"['5.45m(2.2)', '5.61m(2.2)', 'FOUL', 'FOUL', '5.49m(3.3)', '5.64m(3.8)']",5.64m,5
Long Jump,Girls,2,Finals,4.8,Kavel Ritchie,21,5,St. Catherine High,"['5.33m(2.2)', '5.36m(2.9)', '4.80m(3.5)', '5.35m(3.1)', '5.38m(4.8)', '5.43m(4.8)']",5.43m,4
Long Jump,Girls,2,Finals,2.5,Kahdijah Bailey,21,6,St. Jago High,"['FOUL', '5.26m(3.3)', '5.33m(3.5)', 'FOUL', 'FOUL', '5.33m(2.5)']",5.33m,3
Long Jump,Girls,2,Finals,3.1,Omarian Constable,21,7,Excelsior High,"['5.32m(3.1)', 'FOUL', 'FOUL', '5.21m(1.8)', 'FOUL', '5.13m(2.0)']",5.32m,2
Long Jump,Girls,2,Finals,3.0,Jade-Ann Smith,21,8,Alpha Academy,"['5.23m(4.5)', 'FOUL', '5.28m(3.0)', '5.06m(5.6)', '4.77m(1.0)', 'FOUL']",5.28m,1
Long Jump,Girls,2,Finals,3.0,Tamecia Roberts,21,9,Hydel High,"['FOUL', '5.16m(3.0)', '5.03m(3.3)']",5.16m,0
Long Jump,Girls,2,Finals,4.1,Shenequa Vassell,21,10,Edwin Allen High,"['FOUL', '4.94m(5.1)', '5.11m(4.1)']",5.11m,0
Long Jump,Girls,2,Finals,3.5,Rojrika Campbell,21,11,St. Elizabet,"['5.06m(3.5)', '4.98m(2.4)', '4.89m(3.8)']",5.06m,0
Long Jump,Girls,2,Finals,2.7,Celine Riddle,21,12,Holmwood Technical,"['4.72m(0.5)', '5.01m(2.7)', 'FOUL']",5.01m,0
Long Jump,Girls,3,Finals,-0.5,Shemonique Hazle,21,1,Hydel High,"['5.40m(2.9)', '5.71m(2.0)', '5.85m(3.0)', 'FOUL', '5.89m(2.0)', '6.00m(-0.5)']",6.00m,9
Long Jump,Girls,3,Finals,5.8,Jade-Ann Dawkins,21,2,St. Jago High,"['5.74m(1.9)', '5.62m(2.7)', '5.60m(4.8)', '5.84m(5.8)', '5.51m(1.7)', '5.84m(4.4)']",5.84m,7
Long Jump,Girls,3,Finals,3.3,Shelley-Ann Taylor,21,3,Excelsior High,"['5.19m(7.3)', '5.10m(1.5)', '5.50m(3.1)', '5.39m(2.2)', 'FOUL', '5.70m(3.3)']",5.70m,6
Long Jump,Girls,3,Finals,6.8,Doniellia Lewis,21,4,Edwin Allen High,"['5.62m(6.8)', '4.34m(3.7)', '5.51m(3.1)', '4.99m(4.4)', '5.09m(2.9)', '5.55m(0.7)']",5.62m,5
Long Jump,Girls,3,Finals,8.2,Amelia Green,21,5,Hydel High,"['FOUL', '5.31m(6.5)', '5.42m(3.6)', '5.31m(1.0)', '5.46m(8.2)', '5.31m(4.1)']",5.46m,4
Long Jump,Girls,3,Finals,1.0,Bryana Davidson,21,6,St. Jago High,"['5.35m(4.1)', '5.07m(2.5)', '5.25m(6.6)', '4.83m(5.0)', '5.26m(4.6)', '5.40m(1.0)']",5.40m,3
Long Jump,Girls,3,Finals,3.2,Akailia Stephenson,21,7,Alpha Academy,"['4.82m(3.1)', '5.14m(7.9)', '5.11m(2.1)', '5.11m(4.7)', '5.08m(5.8)', '5.36m(3.2)']",5.36m,2
Long Jump,Girls,3,Finals,5.1,Abrina Wright,21,8,Holmwood Technical,"['5.07m(3.4)', '5.19m(5.1)', '5.16m(5.5)', '5.07m(3.1)', '4.84m(0.6)', '4.74m(4.2)']",5.19m,1
Long Jump,Girls,3,Finals,0.9,Daneille Noble,21,9,Wolmer's Gir,"['4.94m(4.0)', '5.01m(0.9)', '4.66m(3.2)']",5.01m,0
Long Jump,Girls,3,Finals,1.6,Chrystal Salmon,21,10,St. Elizabet,"['5.00m(1.6)', '4.84m(2.7)', 'FOUL']",5.00m,0
Long Jump,Girls,3,Finals,2.7,Kemoy Miller,21,11,Edwin Allen High,"['4.87m(2.3)', '4.59m(3.4)', '4.98m(2.7)']",4.98m,0
Long Jump,Girls,3,Finals,4.4,Julissia Knight,21,12,Holmwood Technical,"['4.05m(7.4)', '4.69m(8.7)', '4.70m(4.4)']",4.70m,0
Long Jump,Girls,4,Finals,4.1,Natrilia Campbell,21,1,Wolmer's Gir,"['5.24m(0.7)', '5.06m(-0.7)', '5.42m(4.1)', '5.16m(2.6)', '5.26m(2.7)', '5.28m(6.5)']",5.42m,9
Long Jump,Girls,4,Finals,3.1,Rihanna Chambers,21,2,St. Catherine High,"['4.84m(-1.3)', '5.09m(-0.7)', '4.98m(0.1)', '5.40m(3.1)', '4.97m(0.5)', '5.24m(2.4)']",5.40m,7
Long Jump,Girls,4,Finals,0.1,Toniann Allen,21,3,Edwin Allen High,"['5.22m(0.1)', '5.10m(-1.5)', '4.98m(1.0)', '4.71m(-1.8)', '4.98m(-0.3)', 'FOUL']",5.22m,6
Long Jump,Girls,4,Finals,-0.1,Angel Robinson,21,4,Edwin Allen High,"['5.17m(-0.1)', '5.01m(-0.8)', '4.71m(2.6)', '4.67m(1.4)', '5.08m(0.1)', '5.12m(4.4)']",5.17m,5
Long Jump,Girls,4,Finals,3.0,Tiandra McCogg,21,5,St. Elizabet,"['4.88m(-0.2)', '4.81m(-0.0)', '4.85m(0.2)', '5.01m(3.0)', '4.90m(2.1)', '5.16m(3.0)']",5.16m,4
Long Jump,Girls,4,Finals,0.6,Kecia King,21,6,Vere Technical,"['4.78m(-1.0)', '5.08m(-2.3)', '5.09m(0.6)', '5.07m(3.9)', '5.07m(0.1)', 'FOUL']",5.09m,3
Long Jump,Girls,4,Finals,4.4,Tressanne Plummer,21,7,Hydel High,"['4.92m(-0.5)', '4.94m(-0.7)', '4.84m(-1.0)', '5.01m(4.4)', 'FOUL', 'FOUL']",5.01m,2
Long Jump,Girls,4,Finals,1.4,Dawaynea Lewis,21,8,Merl Grove High,"['4.67m(-1.0)', '4.74m(-0.1)', '4.43m(-0.8)', '4.59m(1.5)', '4.63m(1.2)', '4.79m(1.4)']",4.79m,1
Long Jump,Girls,4,Finals,2.4,Jessica Thompson,21,9,St. Jago High,"['3.99m(0.8)', 'FOUL', '4.66m(2.4)']",4.66m,0
Long Jump,Girls,4,Finals,-1.6,Jenice Dunkley,21,10,Hydel High,"['4.51m(-1.6)', '4.06m(-1.8)', 'FOUL']",4.51m,0
Long Jump,Girls,4,Finals,-1.3,Jodiann Ewan,21,11,Vere Technical,"['4.35m(-0.6)', '4.48m(-1.3)', 'FOUL']",4.48m,0
Long Jump,Girls,4,Finals,0.2,Xavi Harvey,21,12,Excelsior High,"['4.27m(-2.9)', '4.37m(0.2)', 'FOUL']",4.37m,0
Triple Jump,Boys,1,Finals,4.5,Luke Brown,21,1,Calabar High,"['15.69m(3.2)', 'PASS', 'FOUL', '16.31m(4.5)', 'PASS', 'FOUL']",16.31m,9
Triple Jump,Boys,1,Finals,1.3,Jhavor Bennett,21,2,St. Elizabet,"['15.25m(2.4)', '15.22m(0.5)', '15.31m(0.8)', 'FOUL', '15.56m(1.3)', 'PASS']",15.56m,7
Triple Jump,Boys,1,Finals,4.4,Malik Drummond,21,3,Wolmer's Boy,"['FOUL', '13.71m(1.3)', '14.85m(2.5)', 'FOUL', '14.66m(1.5)', '15.12m(4.4)']",15.12m,6
Triple Jump,Boys,1,Finals,4.4,Iangelo Atkinstall-Daley,21,4,Wolmer's Boy,"['14.64m(5.3)', '14.06m(2.0)', '15.11m(4.4)', '14.85m(2.2)', 'FOUL', 'PASS']",15.11m,5
Triple Jump,Boys,1,Finals,2.6,Rajaun Ricketts,21,5,Jamaica College,"['14.57m(3.1)', '14.88m(1.3)', 'FOUL', '14.40m(0.6)', '14.94m(2.4)', '14.96m(2.6)']",14.96m,4
Triple Jump,Boys,1,Finals,4.4,Apalos Edwards,21,6,Jamaica College,"['14.68m(1.0)', '14.90m(0.2)', 'PASS', 'FOUL', '14.93m(4.4)', '14.84m(3.2)']",14.93m,3
Triple Jump,Boys,1,Finals,2.6,Royan Walters,21,7,Petersfield High,"['14.50m(2.6)', '14.36m(0.6)', 'FOUL', 'FOUL', 'PASS', 'PASS']",14.50m,2
Triple Jump,Boys,1,Finals,1.8,Jevaughn Cephas,21,8,Kingston College,"['14.40m(1.8)', 'FOUL', '13.33m(3.2)', '13.76m(2.1)', '13.80m(2.1)', 'FOUL']",14.40m,1
Triple Jump,Boys,1,Finals,3.2,Chad Gordon,21,9,St. Jago High,"['13.55m(1.0)', '13.81m(3.2)', 'FOUL']",13.81m,0
Triple Jump,Boys,1,Finals,-0.3,Malique Parkinson,21,10,Titchfield High,"['FOUL', 'FOUL', '13.45m(-0.3)']",13.45m,0
Triple Jump,Boys,1,Finals,FOUL,Nicholloyd Brown,21,,Calabar High,"['FOUL', 'FOUL', 'FOUL']",FOUL,"['', '', 'FOUL']"
Triple Jump,Boys,1,Finals,FOUL,Jaheim Cox,21,,Kingston College,"['FOUL', 'PASS', 'PASS']",FOUL,"['', '', 'FOUL']"
Triple Jump,Boys,2,Finals,1.8,Javar Thomas,21,1,Calabar High,"['15.23m(1.8)', '15.09m(1.7)', 'FOUL', '12.26m(1.9)', 'PASS', '14.90m(1.6)']",15.23m,9
Triple Jump,Boys,2,Finals,0.8,Jaydon Hibbert,21,2,Kingston College,"['15.04m(2.4)', '15.04m(2.3)', 'PASS', '11.76m(1.0)', '13.76m(+0.0)', '15.15m(0.8)']",15.15m,7
Triple Jump,Boys,2,Finals,1.9,Michael Curriah,21,3,Jamaica College,"['FOUL', '14.61m(1.9)', '14.28m(1.9)', '13.82m(1.0)', 'FOUL', 'FOUL']",14.61m,6
Triple Jump,Boys,2,Finals,3.0,Nathan Wade,21,4,Calabar High,"['14.51m(0.5)', '14.55m(0.9)', '14.60m(3.0)', 'FOUL', '14.16m(-0.3)', '14.49m(2.9)']",14.60m,5
Triple Jump,Boys,2,Finals,0.4,Matthew Hylton,21,5,Jamaica College,"['13.34m(2.1)', '13.74m(0.4)', '13.15m(1.2)', '13.10m(1.8)', '13.30m(1.8)', '13.68m(1.9)']",13.74m,4
Triple Jump,Boys,2,Finals,3.3,Omarion Walford,21,6,St. Jago High,"['11.81m(0.2)', 'FOUL', '13.73m(3.3)', '13.13m(1.8)', 'FOUL', 'FOUL']",13.73m,3
Triple Jump,Boys,2,Finals,1.6,Jevaughn Samuels,21,7,St. Jago High,"['12.99m(1.8)', 'FOUL', '13.53m(1.6)', '11.97m(3.2)', '12.67m(0.7)', '11.10m(1.4)']",13.53m,2
Triple Jump,Boys,2,Finals,1.2,Renaldino Medwinter,21,8,Excelsior High,"['12.67m(1.3)', '13.06m(2.2)', '13.33m(1.2)', '13.14m(-1.5)', '12.86m(0.6)', '12.67m(-0.0)']",13.33m,1
Triple Jump,Boys,2,Finals,2.6,Darnel Nelson,21,9,Wolmer's Boy,"['13.09m(2.6)', '12.90m(1.8)', 'FOUL']",13.09m,0
Triple Jump,Boys,2,Finals,0.8,O'Brien Bowen,21,10,Cornwall College,"['FOUL', '12.53m(-0.1)', '12.67m(0.8)']",12.67m,0
Triple Jump,Boys,2,Finals,2.1,David Douglas,21,11,Wolmer's Boy,"['FOUL', '12.04m(1.3)', '12.39m(2.1)']",12.39m,0
Triple Jump,Girls,Open,Finals,0.8,Ackelia Smith,21,1,Edwin Allen High,"['13.11m(4.0)', '13.26m(2.0)', '13.42m(0.8)', 'FOUL', '13.10m(3.3)', 'PASS']",13.42m,9
Triple Jump,Girls,Open,Finals,2.7,Velecia Williams,21,2,Hydel High,"['12.87m(2.7)', '12.47m(1.0)', '12.86m(2.6)', '12.65m(4.0)', 'FOUL', '12.49m(2.7)']",12.87m,7
Triple Jump,Girls,Open,Finals,0.1,Kahdijah Bailey,21,3,St. Jago High,"['FOUL', '11.79m(3.5)', '12.25m(0.1)', 'FOUL', 'FOUL', 'FOUL']",12.25m,6
Triple Jump,Girls,Open,Finals,1.2,Aaliyah Lindsay,21,4,St. Jago High,"['FOUL', 'FOUL', '11.67m(4.0)', '11.86m(2.8)', '12.13m(1.2)', '12.03m(1.6)']",12.13m,5
Triple Jump,Girls,Open,Finals,2.1,Jo-Anna Pinnock,21,5,St. Andrew High,"['11.30m(1.1)', '11.91m(2.1)', 'FOUL', 'FOUL', '11.72m(1.3)', 'FOUL']",11.91m,4
Triple Jump,Girls,Open,Finals,2.2,Daena Dyer,21,6,Hydel High,"['11.67m(2.2)', '11.64m(0.9)', '11.46m(2.6)', '11.62m(4.6)', '11.43m(-1.2)', '11.62m(2.8)']",11.67m,3
Triple Jump,Girls,Open,Finals,3.7,Shackala Henry,21,7,Holmwood Technical,"['11.26m(2.0)', '11.15m(1.6)', 'FOUL', '11.29m(3.7)', 'FOUL', 'FOUL']",11.29m,2
Triple Jump,Girls,Open,Finals,1.1,Vashti Grey,21,8,The Queen's School,"['FOUL', '11.19m(1.1)', 'FOUL', 'PASS(-0.0)', 'PASS', 'PASS']",11.19m,1
Triple Jump,Girls,Open,Finals,FOUL,Brittania Ingram,21,,Edwin Allen High,"['FOUL', 'FOUL', 'FOUL']",FOUL,"['', '', 'FOUL']"
Javelin Throw,Boys,Open,Finals,,Akeel Hanchard,21,1,Kingston College,"['61.16m', '62.93m', '60.74m', 'FOUL', 'FOUL', '60.36m']",62.93m,9
Javelin Throw,Boys,Open,Finals,,Christopher Young,21,2,Edwin Allen High,"['53.15m', '59.01m', '62.12m', '57.35m', 'FOUL', '59.16m']",62.12m,7
Javelin Throw,Boys,Open,Finals,,Andre Raymond,21,3,St. Jago High,"['50.46m', '61.18m', '58.23m', 'FOUL', '54.43m', 'FOUL']",61.18m,6
Javelin Throw,Boys,Open,Finals,,Odayne Harris,21,4,Calabar High,"['59.08m', 'FOUL', 'FOUL', '57.26m', '55.47m', 'FOUL']",59.08m,5
Javelin Throw,Boys,Open,Finals,,Chevaughn Fletcher,21,5,Kingston College,"['52.15m', '54.25m', 'FOUL', 'FOUL', 'FOUL', 'FOUL']",54.25m,4
Javelin Throw,Boys,Open,Finals,,Veayon Joseph,21,6,Jamaica College,"['47.60m', '51.91m', '52.86m', '51.26m', '46.61m', '49.77m']",52.86m,3
Javelin Throw,Boys,Open,Finals,,Jemar Ferguson,21,7,Jamaica College,"['46.60m', '51.55m', 'FOUL', '49.81m', '52.14m', '50.37m']",52.14m,2
Javelin Throw,Boys,Open,Finals,,Javian Edwards,21,8,Oberlin High,"['51.08m', 'FOUL', '51.26m', '51.15m', '48.89m', '48.97m']",51.26m,1
Javelin Throw,Boys,Open,Finals,,Shemar Morgan,21,9,Clarendon College,"['48.00m', '50.64m', 'FOUL']",50.64m,0
Javelin Throw,Boys,Open,Finals,,Jason Campbell,21,10,Petersfield High,"['38.97m', '50.36m', '45.89m']",50.36m,0
Javelin Throw,Boys,Open,Finals,,Marlon Byfield,21,11,Tacius Golding High,"['45.75m', '45.50m', '43.60m']",45.75m,0
Javelin Throw,Girls,Open,Finals,,Latavia Galloway,21,1,St. Jago High,"['39.54m', '33.49m', '41.95m', '36.84m', '33.61m', '39.21m']",41.95m,9
Javelin Throw,Girls,Open,Finals,,Sheniela Williams,21,2,Edwin Allen High,"['32.01m', 'FOUL', '30.73m', '30.50m', '37.02m', '31.93m']",37.02m,7
Javelin Throw,Girls,Open,Finals,,Jamora Alves,21,3,St. Jago High,"['35.92m', 'PASS', 'FOUL', '32.47m', 'FOUL', '27.94m']",35.92m,6
Javelin Throw,Girls,Open,Finals,,Natalie Albert,21,4,St. Catherine High,"['29.11m', '27.14m', '33.57m', '33.81m', '29.27m', '26.49m']",33.81m,5
Javelin Throw,Girls,Open,Finals,,Sherika Christie,21,5,Hydel High,"['31.14m', '32.16m', '29.21m', '30.17m', '31.07m', '32.72m']",32.72m,4
Javelin Throw,Girls,Open,Finals,,Daina Morrison,21,6,Excelsior High,"['30.94m', '32.27m', 'FOUL', '28.45m', 'FOUL', 'FOUL']",32.27m,3
Javelin Throw,Girls,Open,Finals,,Kimola Hines,21,7,Clarendon College,"['30.60m', '28.92m', '29.74m', '30.07m', 'FOUL', '29.53m']",30.60m,2
Javelin Throw,Girls,Open,Finals,,Natassia Burrell,21,8,Hydel High,"['23.36m', '24.60m', '29.91m', '21.23m']",29.91m,1
Javelin Throw,Girls,Open,Finals,,Dacia Campbell,21,9,Morant Bay High,"['27.48m', 'FOUL', '29.81m']",29.81m,0
Javelin Throw,Girls,Open,Finals,,Anna-Kay Lindsay,21,10,Happy Grove High,"['27.23m', '27.74m', '29.45m']",29.45m,0
Javelin Throw,Girls,Open,Finals,,Tamecia Binda,21,11,Vere Technical,"['29.17m', '28.35m', '27.36m']",29.17m,0
Javelin Throw,Girls,Open,Finals,,Amoy Francis,21,12,Vere Technical,"['24.58m', '24.29m', '21.27m']",24.58m,0
Pole Vault,Boys,Open,Finals,,Kito Campbell,21,1,Calabar High,"[['2.70', '2.80', '2.90', '3.00', '3.10', '3.20', '3.30', '3.40', '3.50', '3.60', '3.70', '3.80', '3.90', '4.00', '4.05', '4.10'], ['P', 'P', 'P', 'P', 'P', 'P', 'P', 'O', 'P', 'O', 'O', 'O', 'XO', 'P', 'P', 'XXX']]",3.90m,9
Pole Vault,Boys,Open,Finals,,Jafar Moore,21,2,Kingston College,"[['2.80', '2.90', '3.00', '3.10', '3.20', '3.30', '3.40', '3.50', '3.60', '3.70', '3.80', '3.90'], ['P', 'P', 'O', 'P', 'P', 'P', 'P', 'P', 'O', 'P', 'XO', 'XXX']]",3.80m,7
Pole Vault,Boys,Open,Finals,,Julian Francis,21,3,Calabar High,"[['2.70', '2.80', '2.90', '3.00', '3.10', '3.20', '3.30', '3.40', '3.50', '3.60', '3.70', '3.80', '3.90'], ['O', 'P', 'O', 'O', 'O', 'O', 'O', 'O', 'XXO', 'O', 'XO', 'XXO', 'XXX']]",3.80m,6
Pole Vault,Boys,Open,Finals,,Nicholai Blossom,21,4,Jamaica College,"[['2.70', '2.80', '2.90', '3.00', '3.10', '3.20', '3.30', '3.40', '3.50', '3.60', '3.70', '3.80'], ['XXO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'XO', 'O', 'XXX']]",3.70m,5
Pole Vault,Boys,Open,Finals,,Mark Phillips,21,5,Wolmer's Boy,"[['2.70', '2.80', '2.90', '3.00', '3.10', '3.20', '3.30', '3.40', '3.50', '3.60', '3.70', '3.80'], ['P', 'P', 'P', 'P', 'P', 'O', 'P', 'O', 'P', 'O', 'XO', 'XXX']]",3.70m,4
Pole Vault,Boys,Open,Finals,,Laurence Bigby,21,6,Jamaica College,"[['2.70', '2.80', '2.90', '3.00', '3.10', '3.20', '3.30', '3.40', '3.50', '3.60', '3.70'], ['P', 'P', 'P', 'P', 'P', 'P', 'O', 'P', 'O', 'O', 'XXX']]",3.60m,3
Pole Vault,Boys,Open,Finals,,Shamar Coke,21,7,Excelsior High,"[['2.70', '2.80', '2.90', '3.00', '3.10', '3.20', '3.30', '3.40', '3.50', '3.60', '3.70'], ['P', 'P', 'XO', 'P', 'P', 'O', 'P', 'O', 'P', 'O', 'XX']]",3.60m,2
Pole Vault,Boys,Open,Finals,,Verrol Sam,21,8,Kingston College,"[['2.70', '2.80', '2.90', '3.00', '3.10', '3.20', '3.30', '3.40', '3.50', '3.60'], ['P', 'P', 'P', 'O', 'P', 'P', 'O', 'P', 'O', 'XXX']]",3.50m,1
Pole Vault,Boys,Open,Finals,,Daniel Campbell,21,9,Wolmer's Boy,"[['2.70', '2.80', '2.90', '3.00', '3.10', '3.20', '3.30'], ['P', 'O', 'XXO', 'O', 'XO', 'O', 'XXX']]",3.20m,0
Long Jump,Boys,1,Finals,1.2,Jaydon Hibbert,22,1,Kingston College,"['7.49m(-0.6)', '7.76m(-2.1)', '7.11m(-0.3)', 'PASS', '7.51m(-0.3)', '7.87m(1.2)']",7.87m,9
Long Jump,Boys,1,Finals,-1.5,Uroy Ryan,22,2,Jamaica College,"['7.71m(-1.7)', '7.72m(-0.3)', '7.37m(-1.1)', '7.75m(-1.5)', 'FOUL', '7.75m(1.0)']",7.75m,7
Long Jump,Boys,1,Finals,-1.2,Demario Prince,22,3,St. Jago High,"['6.92m(1.5)', '7.28m(-1.2)', '6.85m(-0.1)', '6.49m(-0.9)', '6.83m(0.1)', 'FOUL']",7.28m,6
Long Jump,Boys,1,Finals,0.5,Royan Walters,22,4,Petersfield High,"['7.04m(1.3)', '7.05m(-1.4)', '6.98m(-1.0)', '6.90m(-1.1)', '7.19m(0.5)', '7.03m(1.3)']",7.19m,5
Long Jump,Boys,1,Finals,1.6,Johnathan Brooks,22,5,Jamaica College,"['7.05m(1.6)', '6.44m(-0.4)', 'FOUL', '6.61m(-1.8)', 'FOUL', '6.87m(0.2)']",7.05m,4
Long Jump,Boys,1,Finals,1.3,Lenford Pinnock,22,6,St. Catherine High,"['7.04m(1.3)', '6.71m(-1.2)', '6.90m(-0.1)', '6.72m(-1.2)', '6.83m(-0.1)', 'FOUL']",7.04m,3
Long Jump,Boys,1,Finals,2.1,Anthony Willis,22,7,Kingston College,"['6.95m(2.1)', '6.53m(-0.2)', '6.14m(-0.9)', 'FOUL', 'FOUL', 'FOUL']",6.95m,2
Long Jump,Boys,1,Finals,-0.2,Javar Thomas,22,8,Calabar High,"['6.47m(1.6)', 'FOUL', '6.91m(-0.2)', '6.89m(-0.1)', '6.65m(-1.0)', 'FOUL']",6.91m,1
Long Jump,Boys,1,Finals,1.3,Mickeal Walters,22,9,St. Mary High,"['6.82m(1.3)', '6.68m(-0.4)', '6.73m(-0.2)']",6.82m,0
Long Jump,Boys,1,Finals,1.5,Jordae Wilson,22,10,Cornwall College,"['6.79m(1.5)', '6.78m(-0.3)', 'FOUL']",6.79m,0
Long Jump,Boys,1,Finals,1.6,Lansford Cunningha,22,11,Cornwall College,"['6.78m(1.6)', '6.68m(-0.2)', '6.71m(-0.9)']",6.78m,0
Long Jump,Boys,1,Finals,-1.8,Aldaine Angus,22,12,Calabar High,"['6.64m(-1.8)', '6.40m(-1.1)', '6.53m(-0.6)']",6.64m,0
Long Jump,Boys,2,Finals,3.7,Balvin Israel,22,1,St. Jago High,"['FOUL', 'FOUL', '6.96m(2.3)', '7.33m(3.7)', 'FOUL', 'FOUL']",7.33m,9
Long Jump,Boys,2,Finals,1.9,Mark Phillips,22,2,Wolmer's Boy,"['FOUL', '6.95m(3.0)', 'PASS', '7.00m(-2.0)', '7.02m(1.9)', 'FOUL']",7.02m,7
Long Jump,Boys,2,Finals,3.5,Ricoy Hunter,22,3,St. Elizabet,"['6.90m(3.5)', '6.83m(3.1)', '6.47m(-3.7)', '6.74m(3.8)', 'FOUL', '6.63m(4.5)']",6.90m,6
Long Jump,Boys,2,Finals,4.2,Kenomar Jones,22,4,Cornwall College,"['6.82m(4.2)', '5.44m(3.5)', '6.02m(2.4)', 'PASS', '6.52m(2.4)', '6.73m(3.5)']",6.82m,5
Long Jump,Boys,2,Finals,4.2,Rayvon Walkin,22,5,Kingston College,"['FOUL', '6.79m(4.2)', '6.15m(3.4)', '6.24m(0.9)', '6.38m(2.0)', 'FOUL']",6.79m,4
Long Jump,Boys,2,Finals,3.7,Euan Young,22,6,Jamaica College,"['6.45m(3.7)', '6.46m(3.0)', '6.71m(2.9)', '6.66m(2.1)', 'FOUL', '6.74m(3.7)']",6.74m,3
Long Jump,Boys,2,Finals,4.2,Javid Malcolm,22,7,Petersfield High,"['6.74m(4.2)', '6.62m(2.6)', '6.41m(3.2)', 'FOUL', '6.46m(3.0)', 'FOUL']",6.74m,2
Long Jump,Boys,2,Finals,1.8,Jaidi James,22,8,Jamaica College,"['6.56m(5.1)', '6.67m(1.8)', 'FOUL', 'FOUL', 'FOUL', 'FOUL']",6.67m,1
Long Jump,Boys,2,Finals,1.3,Roshawn Onfroy,22,9,Kingston College,"['6.25m(3.1)', '6.34m(3.5)', '6.43m(1.3)']",6.43m,0
Long Jump,Boys,2,Finals,3.9,Demario Brown,22,10,St. Jago High,"['5.59m(1.9)', '6.21m(3.9)', 'FOUL']",6.21m,0
Long Jump,Boys,2,Finals,5.9,Maleek Williams,22,11,Jonathan Grant High,"['6.01m(3.5)', '5.68m(-0.3)', '6.12m(5.9)']",6.12m,0
Long Jump,Boys,2,Finals,3.3,Anthony Hall,22,12,B.B. Coke High,"['FOUL', 'FOUL', '6.06m(3.3)']",6.06m,0
Long Jump,Boys,3,Finals,3.5,Michael-Andre Edwa,22,1,Jamaica College,"['FOUL', '5.77m(2.4)', '5.85m(3.2)', '5.60m(3.6)', '5.91m(3.0)', '6.55m(3.5)']",6.55m,9
Long Jump,Boys,3,Finals,-0.2,Courtney Kinglock,22,2,Kingston College,"['6.03m(2.9)', '5.84m(2.1)', '5.66m(2.8)', '5.92m(2.5)', '6.14m(1.2)', '6.18m(-0.2)']",6.18m,7
Long Jump,Boys,3,Finals,4.6,Deandre Jennings,22,3,St. Jago High,"['5.62m(2.3)', '5.63m(2.5)', '5.94m(4.6)', '5.42m(2.4)', '5.37m(2.9)', '5.56m(1.7)']",5.94m,6
Long Jump,Boys,3,Finals,1.7,Amani Phillips,22,4,Kingston College,"['5.66m(3.6)', 'FOUL', '5.67m(3.5)', '5.13m(1.8)', '5.89m(1.7)', '5.20m(1.8)']",5.89m,5
Long Jump,Boys,3,Finals,3.8,Tyrece Mickiel,22,5,Port Antonio High,"['FOUL', '5.83m(3.8)', 'FOUL', '5.45m(-0.8)', 'FOUL', '5.61m(0.5)']",5.83m,4
Long Jump,Boys,3,Finals,6.0,Johan-Ramaldo Smyt,22,6,Muschett High,"['5.83m(6.0)', '5.33m(3.1)', '5.42m(1.8)', '5.24m(1.6)', '5.25m(4.3)', '5.57m(3.9)']",5.83m,3
Long Jump,Boys,3,Finals,3.7,Nasir McMorris,22,7,Campion College,"['5.82m(3.7)', '5.42m(2.8)', '5.29m(-0.2)', 'FOUL', '5.60m(1.9)', '5.61m(4.3)']",5.82m,2
Long Jump,Boys,3,Finals,2.5,Kijaun Williams,22,8,Calabar High,"['5.44m(1.9)', '5.70m(2.5)', '5.64m(3.2)', '5.54m(3.2)', '5.53m(2.4)', '5.63m(2.9)']",5.70m,1
Long Jump,Boys,3,Finals,2.8,Patrick Brown,22,9,St. Jago High,"['5.47m(2.8)', 'FOUL', '5.03m(2.9)']",5.47m,0
Long Jump,Boys,3,Finals,4.1,Daviko Buchanan,22,10,Petersfield High,"['5.08m(2.3)', '5.44m(4.1)', 'FOUL']",5.44m,0
Long Jump,Boys,3,Finals,1.9,Rasheed Downer,22,11,Calabar High,"['FOUL', '5.00m(1.9)', '4.42m(3.4)']",5.00m,0
Long Jump,Boys,3,Finals,4.4,Beando Reid,22,12,St. Catherine High,"['FOUL', '4.88m(4.4)', 'FOUL']",4.88m,0
